id,eternal,year,program__id,program__eternal,program__activity_code,program__name_en,program__name_fr,cr__id,cr__eternal,cr__cr_code,department__id,department__eternal,department__tbs_dept_code,department__name_en,department__name_fr,planned_spending_1,planned_spending_1_rev,planned_spending_1_special,planned_spending_2,planned_spending_2_rev,planned_spending_2_special,planned_spending_3,planned_spending_3_rev,planned_spending_3_special,actual_spending,planned_FTE_1,planned_FTE_2,planned_FTE_3,actual_FTE,document__document,document__year,program__is_midyear
31550,8946,2024,4124,1044,BSP03,"Preservation, conservation and digitization of works","Préservation, conservation et numérisation des œuvres",929,214,BSP00,636,223,NFB,National Film Board,Office national du film,4114451,,,3672848,,,3937517,,,,21,21,21,,dp_resources,2024,0
31551,9334,2024,4543,706,ISS00,Internal Services,Services internes,930,215,ISS00,636,223,NFB,National Film Board,Office national du film,11388473,,,11173755,,,11173755,,,,73,73,73,,dp_resources,2024,0
31552,9029,2024,3922,100,BTW01,Aviation Safety Regulatory Framework,Cadre réglementaire de la sécurité aérienne,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,38054939,,,36559909,,,26558503,,,,269,264,204,,dp_resources,2024,0
31553,9030,2024,5613,99,BTW02,Aviation Safety Oversight,Surveillance de la sécurité aérienne,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,128205499,,,125950401,,,119471351,,,,1027,1021,1008,,dp_resources,2024,0
31554,9031,2024,6684,102,BTW04,Aviation Security Regulatory Framework,Cadre réglementaire de la sûreté aérienne,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,7995400,,,8067554,,,7979303,,,,61,62,62,,dp_resources,2024,0
31555,9032,2024,6683,101,BTW05,Aviation Security Oversight,Surveillance de la sûreté aérienne,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,64536918,,,64828834,,,47162316,,,,241,235,214,,dp_resources,2024,0
31556,9033,2024,6555,69,BTW06,Aircraft Services,Services aériens,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,24304981,,,23566070,,,22840878,,,,352,359,351,,dp_resources,2024,0
31557,9034,2024,6689,876,BTW07,Marine Safety Regulatory Framework,Cadre réglementaire de la sécurité maritime,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,11124866,,,11322588,,,11649516,,,,103,107,108,,dp_resources,2024,0
31558,9035,2024,6280,875,BTW08,Marine Safety Oversight,Surveillance de la sécurité maritime,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,49561475,,,46827695,,,46726707,,,,443,430,426,,dp_resources,2024,0
31559,9036,2024,6282,878,BTW10,Marine Security Regulatory Framework,Cadre réglementaire de la sûreté maritime,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,1335925,,,1364717,,,1403849,,,,12,12,12,,dp_resources,2024,0
31560,9037,2024,4450,877,BTW11,Marine Security Oversight,Surveillance de la sûreté maritime,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,10657598,,,10073615,,,10347768,,,,91,86,87,,dp_resources,2024,0
31561,9038,2024,6284,1067,BTW13,Rail Safety Regulatory Framework,Cadre réglementaire de la sécurité ferroviaire,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,3146981,,,3149351,,,1930932,,,,27,27,17,,dp_resources,2024,0
31562,9039,2024,6285,1066,BTW14,Rail Safety Oversight,Surveillance de la sécurité ferroviaire,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,30666852,,,28198647,,,18805146,,,,230,215,151,,dp_resources,2024,0
31563,9040,2024,6694,1065,BTW15,Rail Safety Improvement Program,Programme d'amélioration de la sécurité ferroviaire,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,47867147,,,26105152,,,14351805,,,,4,4,2,,dp_resources,2024,0
31564,9041,2024,6693,944,BTW16,Multi-Modal and Road Safety Regulatory Framework,Cadre réglementaire du transport multimodal et de la sécurité de l'automobile,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,14925146,,,11662855,,,8051145,,,,96,81,62,,dp_resources,2024,0
31565,9042,2024,6852,943,BTW17,Multi-Modal and Road Safety Oversight,Surveillance du transport multimodal et de la sécurité de l'automobile,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,34406014,,,34702847,,,24073305,,,,183,187,164,,dp_resources,2024,0
31566,9043,2024,6560,664,BTW18,Intermodal Surface Security Regulatory Framework,Cadre réglementaire de la sûreté intermodale du transport terrestre,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,4359849,,,4245418,,,2969497,,,,31,30,21,,dp_resources,2024,0
31567,9044,2024,6295,663,BTW19,Intermodal Surface Security Oversight,Surveillance de la sûreté intermodale du transport terrestre,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,5138125,,,4549191,,,2679949,,,,37,33,20,,dp_resources,2024,0
31568,9045,2024,6685,1264,BTW20,Transportation of Dangerous Goods Regulatory Framework,Cadre réglementaire pour le transport des marchandises dangereuses,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,7810150,,,7773667,,,3356477,,,,55,55,32,,dp_resources,2024,0
31569,9046,2024,6682,1263,BTW21,Transportation of Dangerous Goods Oversight,Surveillance du transport des marchandises dangereuses,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,29846024,,,30286327,,,14530382,,,,207,211,123,,dp_resources,2024,0
31570,9047,2024,5623,1265,BTW22,Transportation of Dangerous Goods Technical Support,Soutien technique du transport des marchandises dangereuses,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,7802602,,,7741876,,,4084088,,,,67,67,35,,dp_resources,2024,0
31571,9048,2024,6298,1169,BTW24,Security Screening Certification,Programmes de filtrage de sûreté,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,3675334,,,148830,,,148830,,,,53,35,35,,dp_resources,2024,0
31572,9049,2024,4451,345,BTW25,Emergency Management,Gestion des urgences,895,315,BTW00,516,138,TC,Department of Transport,Ministère des Transports,4525678,,,4580519,,,4139065,,,,37,38,38,,dp_resources,2024,0
31573,8650,2024,6677,1514,BTX06,Navigation Protection Program,Programme de protection de la navigation,896,316,BTX00,516,138,TC,Department of Transport,Ministère des Transports,13983859,,,13837452,,,5733213,,,,97,96,46,,dp_resources,2024,0
31574,9050,2024,4452,184,BTX01,Climate Change and Clean Air,Changement climatique et qualité de l'air,896,316,BTX00,516,138,TC,Department of Transport,Ministère des Transports,672517418,,,359350083,,,74924673,,,,145,129,103,,dp_resources,2024,0
31575,9051,2024,6679,1054,BTX02,Protecting Oceans and Waterways,Protéger les océans et les voies navigables,896,316,BTX00,516,138,TC,Department of Transport,Ministère des Transports,248735586,,,203270965,,,170889831,,,,594,568,507,,dp_resources,2024,0
31576,9052,2024,6303,369,BTX03,Environmental Stewardship of Transportation,Gérance environnementale des transports,896,316,BTX00,516,138,TC,Department of Transport,Ministère des Transports,32470712,,,8870635,,,8861914,,,,93,82,80,,dp_resources,2024,0
31577,9053,2024,6304,1261,BTX04,Transportation Innovation,Innovation dans le secteur des transports,896,316,BTX00,516,138,TC,Department of Transport,Ministère des Transports,24126516,,,21281855,,,13011423,,,,51,42,30,,dp_resources,2024,0
31578,9054,2024,6305,573,BTX05,Indigenous Partnerships and Engagement,Partenariats avec les Autochtones et mobilisation,896,316,BTX00,516,138,TC,Department of Transport,Ministère des Transports,12401683,,,11471399,,,7894942,,,,72,64,49,,dp_resources,2024,0
31579,9055,2024,5630,1262,BTY01,Transportation Marketplace Frameworks,Cadres qui appuient le marché des transports,1042,317,BTY00,516,138,TC,Department of Transport,Ministère des Transports,135506546,,,23711271,,,23990481,,,,280,172,170,,dp_resources,2024,0
31580,9056,2024,5631,1259,BTY02,Transportation Analysis,Analyse du secteur des transports,1042,317,BTY00,516,138,TC,Department of Transport,Ministère des Transports,21560555,,,16696825,,,16731734,,,,66,54,53,,dp_resources,2024,0
31581,9057,2024,7107,1260,BTY03,Transportation Infrastructure,Infrastructure de transport,1042,317,BTY00,516,138,TC,Department of Transport,Ministère des Transports,809577481,,,681925682,,,714444536,,,,292,299,310,,dp_resources,2024,0
31582,9058,2024,6308,956,BTY04,National Trade Corridors,Corridors commerciaux nationaux,1042,317,BTY00,516,138,TC,Department of Transport,Ministère des Transports,889666868,,,902510429,,,573090318,,,,108,42,36,,dp_resources,2024,0
31583,9362,2024,3955,857,ISS01,Management and Oversight Services,Services de gestion et de surveillance,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,44388021,,,43598702,,,39210038,,,,333,335,301,,dp_resources,2024,0
31584,9387,2024,3956,223,ISS02,Communications Services,Services de communication,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,17414795,,,15381756,,,14633229,,,,139,124,116,,dp_resources,2024,0
31585,9431,2024,3957,802,ISS03,Legal Services,Services juridiques,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,28014490,,,26012864,,,23808716,,,,19,17,15,,dp_resources,2024,0
31586,9449,2024,3958,538,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,36029703,,,33595735,,,32319104,,,,319,309,295,,dp_resources,2024,0
31587,9500,2024,3959,427,ISS05,Financial Management Services,Services de gestion financière,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,32551760,,,28824559,,,26961602,,,,284,261,242,,dp_resources,2024,0
31588,9530,2024,3960,599,ISS06,Information Management Services,Services de gestion de l'information,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,21246586,,,21084950,,,16830425,,,,178,180,159,,dp_resources,2024,0
31589,9557,2024,3961,634,ISS07,Information Technology Services,Services de la technologie de l'information,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,63581206,,,68836774,,,48419226,,,,410,412,335,,dp_resources,2024,0
31590,9573,2024,3962,1097,ISS08,Real Property Management Services,Services de gestion des biens immobiliers,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,12250957,,,11901933,,,9804502,,,,75,74,70,,dp_resources,2024,0
31591,9622,2024,3963,906,ISS09,Materiel Management Services,Services de gestion du matériel,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,1479121,,,1468587,,,1409010,,,,14,14,13,,dp_resources,2024,0
31592,9646,2024,3964,29,ISS0Z,Acquisition Management Services,Services de gestion des acquisitions,898,318,ISS00,516,138,TC,Department of Transport,Ministère des Transports,4377807,,,3926838,,,3673318,,,,42,39,37,,dp_resources,2024,0
31593,8693,2024,6244,1331,BXG01,Federal Policing Investigations,Enquêtes de la Police fédérale,1104,333,BXG00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,753182812,,,765705340,,,778606089,,,,3263,3239,3241,,dp_resources,2024,0
31594,8694,2024,6530,1330,BXG02,Federal Policing Intelligence,Renseignement des Services de police fédérale,1104,333,BXG00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,97348294,,,96651004,,,97631328,,,,548,525,525,,dp_resources,2024,0
31595,8695,2024,6532,1329,BXG03,Protective Operations,Opérations de protection,1104,333,BXG00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,176016448,,,179365182,,,182695976,,,,698,698,698,,dp_resources,2024,0
31596,8696,2024,6531,1334,BXG05,International Operations,Opérations internationales,1104,333,BXG00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,49220206,,,47998289,,,24771462,,,,177,174,174,,dp_resources,2024,0
31597,8697,2024,6245,1332,BXG07,Federal Policing National Governance,Gouvernance nationale des Services de police fédérale,1104,333,BXG00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,66892970,,,63664455,,,64294665,,,,367,318,319,,dp_resources,2024,0
31598,8612,2024,6450,1542,BXH10,National Cybercrime Coordination Unit,Groupe national de coordination contre la cybercriminalité,1201,334,BXH00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,16593005,,,16774015,,,16860270,,,,100,100,100,,dp_resources,2024,0
31599,8698,2024,6534,1343,BXH01,Canadian Firearms Investigative and Enforcement Services,Services canadiens d'enquête et d'application de la loi en matière d'armes à feu,1201,334,BXH00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,20643678,,,20314209,,,20276063,,,,121,113,113,,dp_resources,2024,0
31600,8699,2024,6265,1342,BXH02,Criminal Intelligence Service Canada,Service canadien de renseignements criminels,1201,334,BXH00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,9443915,,,8877465,,,8882467,,,,57,46,46,,dp_resources,2024,0
31601,8700,2024,6540,1341,BXH03,Forensic Science and Identification Services,Services des sciences judiciaires et de l'identité,1201,334,BXH00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,86887938,,,87758479,,,88258140,,,,726,725,725,,dp_resources,2024,0
31602,8701,2024,6538,1340,BXH04,Canadian Police College,Collège canadien de police,1201,334,BXH00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,7710274,,,7867868,,,7988459,,,,77,77,77,,dp_resources,2024,0
31603,8702,2024,6542,1339,BXH05,Sensitive and Specialized Investigative Services,Services d'enquêtes spécialisées et de nature délicate,1201,334,BXH00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,19639465,,,19953406,,,20214478,,,,114,114,114,,dp_resources,2024,0
31604,8703,2024,6270,1337,BXH06,Specialized Technical Investigative Services,Services spécialisés d'enquêtes techniques,1201,334,BXH00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,274714708,,,281781789,,,263912279,,,,1306,1303,1282,,dp_resources,2024,0
31605,8704,2024,6539,1336,BXH07,Departmental Security,Sécurité ministérielle,1201,334,BXH00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,49775116,,,44890363,,,44353462,,,,437,404,404,,dp_resources,2024,0
31606,8705,2024,6541,1335,BXH08,Operational IM/IT Services,Services opérationnels de la GI-TI,1201,334,BXH00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,149355491,,,129647730,,,126253543,,,,902,852,852,,dp_resources,2024,0
31607,8706,2024,6535,1338,BXH09,Canadian Firearms Licensing and Registration,Délivrance de permis et enregistrement des armes à feu au Canada,1201,334,BXH00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,63235387,,,61962699,,,60300059,,,,353,337,337,,dp_resources,2024,0
31608,8707,2024,6241,1348,BXI01,Provincial/Territorial Policing,Services de police provinciaux et territoriaux,1106,335,BXI00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,1336468787,,,1379663246,,,1417995635,,,,10402,10402,10402,,dp_resources,2024,0
31609,8708,2024,6240,1347,BXI02,Municipal Policing,Services de police municipaux,1106,335,BXI00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,649442980,,,679452224,,,709429274,,,,5952,5952,5952,,dp_resources,2024,0
31610,8709,2024,6239,1346,BXI03,Indigenous Policing,Services de police autochtones,1106,335,BXI00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,32082969,,,34449986,,,36809343,,,,676,676,676,,dp_resources,2024,0
31611,8710,2024,6237,1345,BXI04,Contract and Indigenous Policing Operations Support,Soutien aux opérations des Services de police contractuels et autochtones,1106,335,BXI00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,85451160,,,83764168,,,82700528,,,,320,311,311,,dp_resources,2024,0
31612,8711,2024,6238,1344,BXI05,Force Generation,Mise sur pied de la force,1106,335,BXI00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,184882233,,,187165531,,,187792240,,,,1466,1466,1466,,dp_resources,2024,0
31613,9372,2024,4147,865,ISS01,Management and Oversight Services,Services de gestion et de surveillance,934,287,ISS00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,106643834,,,106839568,,,101373088,,,,594,558,556,,dp_resources,2024,0
31614,9399,2024,4148,231,ISS02,Communications Services,Services de communication,934,287,ISS00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,35811468,,,36089334,,,36470830,,,,240,240,240,,dp_resources,2024,0
31615,9424,2024,4149,810,ISS03,Legal Services,Services juridiques,934,287,ISS00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,10778452,,,10794767,,,10696134,,,,14,14,14,,dp_resources,2024,0
31616,9473,2024,4150,546,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,934,287,ISS00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,281003864,,,287847639,,,275889115,,,,1856,1856,1856,,dp_resources,2024,0
31617,9502,2024,4151,435,ISS05,Financial Management Services,Services de gestion financière,934,287,ISS00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,61972954,,,90511788,,,62178533,,,,485,485,485,,dp_resources,2024,0
31618,9541,2024,4152,607,ISS06,Information Management Services,Services de gestion de l'information,934,287,ISS00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,15864424,,,14437364,,,13908911,,,,194,194,194,,dp_resources,2024,0
31619,9564,2024,4153,642,ISS07,Information Technology Services,Services de la technologie de l'information,934,287,ISS00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,86130445,,,91100085,,,90986142,,,,350,350,350,,dp_resources,2024,0
31620,9586,2024,4154,1105,ISS08,Real Property Management Services,Services de gestion des biens immobiliers,934,287,ISS00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,83866825,,,81089145,,,79520270,,,,240,240,240,,dp_resources,2024,0
31621,9627,2024,4155,914,ISS09,Materiel Management Services,Services de gestion du matériel,934,287,ISS00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,21308003,,,21496384,,,21556045,,,,245,245,245,,dp_resources,2024,0
31622,9658,2024,4156,37,ISS0Z,Acquisition Management Services,Services de gestion des acquisitions,934,287,ISS00,651,295,RCMP,Royal Canadian Mounted Police,Gendarmerie royale du Canada,15387994,,,15399470,,,11093449,,,,105,105,105,,dp_resources,2024,0
31625,9084,2024,6565,940,BUH07,Monitoring and Enforcement for Animal Health,Surveillance et application de la loi en matière de santé animale,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,66980474,,,61509845,,,61623000,,,,365,331,331,,dp_resources,2024,0
31626,9088,2024,6567,941,BUH11,Monitoring and Enforcement for Food Safety and Consumer Protection,Surveillance et application de la loi en matière de salubrité des aliments et de protection des consommateurs,945,45,BUH00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,270986000,,,263646000,,,259382928,,,,2312,2231,2187,,dp_resources,2024,0
31629,9485,2024,4212,408,ISS05,Financial Management Services,Services de gestion financière,946,46,ISS00,533,65,CFIA,Canadian Food Inspection Agency,Agence canadienne d’inspection des aliments,18880324,,,18206333,,,17869644,,,,146,142,138,,dp_resources,2024,0
31631,9342,2024,4545,691,ISS00,Internal Services,Services internes,962,330,ISS00,1002,140,WDO,Department of Western Economic Diversification,Ministère de la Diversification de l'économie de l'Ouest canadien,13465186,,,13163520,,,12644899,,,,99,99,99,,dp_resources,2024,0
31632,8630,2024,6418,1557,BYM01,Innovation,Innovation,1182,361,BYM00,1002,140,WDO,Department of Western Economic Diversification,Ministère de la Diversification de l'économie de l'Ouest canadien,117559977,,,101295325,,,57028944,,,,93,93,93,,dp_resources,2024,0
31633,8631,2024,6419,1554,BYM02,Business Growth,Croissance des entreprises,1182,361,BYM00,1002,140,WDO,Department of Western Economic Diversification,Ministère de la Diversification de l'économie de l'Ouest canadien,61096219,,,54424203,,,45840237,,,,46,46,46,,dp_resources,2024,0
31634,8632,2024,6420,1555,BYM03,Business Services,Services aux entreprises,1182,361,BYM00,1002,140,WDO,Department of Western Economic Diversification,Ministère de la Diversification de l'économie de l'Ouest canadien,31645333,,,31645333,,,31645333,,,,42,42,42,,dp_resources,2024,0
31635,8633,2024,6421,1556,BYM04,Community Initiatives,Initiatives communautaires,1182,361,BYM00,1002,140,WDO,Department of Western Economic Diversification,Ministère de la Diversification de l'économie de l'Ouest canadien,97569297,,,13403924,,,9324574,,,,40,40,40,,dp_resources,2024,0
31637,9281,2024,6220,872,BWA02,Marine Occurrence Investigations,Enquêtes d'événements maritimes,918,103,BWA00,968,98,CTAIB,Canadian Transportation Accident Investigation and Safety Board,Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports,7803960,,,7729923,,,7733762,,,,48,47,47,,dp_resources,2024,0
31638,9282,2024,6221,1064,BWA03,Rail Occurrence Investigations,Enquêtes d'événements ferroviaires,918,103,BWA00,968,98,CTAIB,Canadian Transportation Accident Investigation and Safety Board,Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports,7630652,,,7558259,,,7562013,,,,46,45,45,,dp_resources,2024,0
31639,9283,2024,6222,1032,BWA04,Pipeline Occurrence Investigations,Enquêtes d'événements de pipeline,918,103,BWA00,968,98,CTAIB,Canadian Transportation Accident Investigation and Safety Board,Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports,861737,,,853561,,,853986,,,,5,5,5,,dp_resources,2024,0
31640,9280,2024,6219,97,BWA01,Aviation Occurrence Investigations,Enquêtes d'événements aéronautiques,918,103,BWA00,968,98,CTAIB,Canadian Transportation Accident Investigation and Safety Board,Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports,16199129,,,16045445,,,16053414,,,,98,96,96,,dp_resources,2024,0
31641,8845,2024,6841,362,BNN02,Support for Underrepresented Entrepreneurs,Soutien aux entrepreneurs sous-représentés,764,177,BNN00,753,130,ISC,Department of Industry,Ministère de l'Industrie,181492279,,,23708000,,,943695,,,,51,41,41,,dp_resources,2024,0
31642,8846,2024,6846,113,BNN03,Bridging Digital Divides,Combler le fossé numérique,764,177,BNN00,753,130,ISC,Department of Industry,Ministère de l'Industrie,522348683,,,921906238,,,943326251,,,,127,127,106,,dp_resources,2024,0
31643,8847,2024,6831,506,BNO01,Science and Research,Sciences et recherche,765,178,BNO00,753,130,ISC,Department of Industry,Ministère de l'Industrie,969539190,,,761316770,,,728095257,,,,114,113,111,,dp_resources,2024,0
31647,8850,2024,5677,332,BNP04,Economic Outcomes from Procurement,Retombées économiques de l'approvisionnement,766,179,BNP00,753,130,ISC,Department of Industry,Ministère de l'Industrie,11095660,,,11184123,,,10035226,,,,53,53,53,,dp_resources,2024,0
31648,8851,2024,6833,308,BNP05,Digital Service,Services numériques,766,179,BNP00,753,130,ISC,Department of Industry,Ministère de l'Industrie,11557259,,,11595554,,,11607099,,,,60,60,60,,dp_resources,2024,0
31650,8853,2024,6830,178,BNP07,Clean Technology and Clean Growth,Technologies et croissance propres,766,179,BNP00,753,130,ISC,Department of Industry,Ministère de l'Industrie,194933204,,,165683458,,,103085612,,,,19,19,19,,dp_resources,2024,0
31651,8854,2024,6834,658,BNP11,Intellectual Property,Propriété intellectuelle,766,179,BNP00,753,130,ISC,Department of Industry,Ministère de l'Industrie,19397096,,,-4406549,,,-22285780,,,,1198,1210,1221,,dp_resources,2024,0
31652,8855,2024,6832,250,BNP12,Competition Law Enforcement and Promotion,Promotion et application du droit de la concurrence,766,179,BNP00,753,130,ISC,Department of Industry,Ministère de l'Industrie,66572577,,,66418689,,,65620929,,,,409,407,406,,dp_resources,2024,0
31653,8856,2024,6839,1249,BNP16,Tourism,Tourisme,766,179,BNP00,753,130,ISC,Department of Industry,Ministère de l'Industrie,15491662,,,3046010,,,3016654,,,,31,31,31,,dp_resources,2024,0
31654,8857,2024,6837,1232,BNP17,Talent Development,Développement des talents,766,179,BNP00,753,130,ISC,Department of Industry,Ministère de l'Industrie,287703256,,,273614069,,,16278596,,,,26,26,26,,dp_resources,2024,0
31655,8842,2024,4283,119,BNL02,Business Development,Expansion des entreprises,954,85,BNL00,911,86,CNEDA,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord,42308688,,,39305792,,,36321893,,,,62,62,62,,dp_resources,2024,0
31656,9380,2024,3499,851,ISS01,Management and Oversight Services,Services de gestion et de surveillance,767,180,ISS00,753,130,ISC,Department of Industry,Ministère de l'Industrie,54434286,,,55051061,,,54695700,,,,427,424,422,,dp_resources,2024,0
31657,9410,2024,3500,217,ISS02,Communications Services,Services de communication,767,180,ISS00,753,130,ISC,Department of Industry,Ministère de l'Industrie,26571035,,,25715899,,,24579492,,,,204,202,199,,dp_resources,2024,0
31658,9436,2024,3501,796,ISS03,Legal Services,Services juridiques,767,180,ISS00,753,130,ISC,Department of Industry,Ministère de l'Industrie,6604029,,,6467224,,,6309422,,,,12,12,12,,dp_resources,2024,0
31659,9463,2024,3502,532,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,767,180,ISS00,753,130,ISC,Department of Industry,Ministère de l'Industrie,25836785,,,25880407,,,25592448,,,,311,311,311,,dp_resources,2024,0
31660,9496,2024,3503,421,ISS05,Financial Management Services,Services de gestion financière,767,180,ISS00,753,130,ISC,Department of Industry,Ministère de l'Industrie,21781031,,,20771981,,,19534618,,,,172,168,163,,dp_resources,2024,0
31661,9534,2024,3504,593,ISS06,Information Management Services,Services de gestion de l'information,767,180,ISS00,753,130,ISC,Department of Industry,Ministère de l'Industrie,2742158,,,2767988,,,2768923,,,,37,37,37,,dp_resources,2024,0
31662,9551,2024,3505,628,ISS07,Information Technology Services,Services de la technologie de l'information,767,180,ISS00,753,130,ISC,Department of Industry,Ministère de l'Industrie,35210530,,,29246531,,,28091642,,,,394,390,384,,dp_resources,2024,0
31663,9583,2024,3506,1091,ISS08,Real Property Management Services,Services de gestion des biens immobiliers,767,180,ISS00,753,130,ISC,Department of Industry,Ministère de l'Industrie,5952245,,,5901559,,,5902316,,,,55,55,55,,dp_resources,2024,0
31664,9613,2024,3507,900,ISS09,Materiel Management Services,Services de gestion du matériel,767,180,ISS00,753,130,ISC,Department of Industry,Ministère de l'Industrie,607432,,,608597,,,608597,,,,8,8,8,,dp_resources,2024,0
31665,9661,2024,3508,23,ISS0Z,Acquisition Management Services,Services de gestion des acquisitions,767,180,ISS00,753,130,ISC,Department of Industry,Ministère de l'Industrie,2729720,,,2730244,,,2730244,,,,31,31,31,,dp_resources,2024,0
31666,9683,2024,4586,685,ISS00,Internal Services,Services internes,919,104,ISS00,968,98,CTAIB,Canadian Transportation Accident Investigation and Safety Board,Bureau canadien d'enquête sur les accidents de transport et de la sécurité des transports,8123869,,,8046797,,,8050794,,,,52,52,52,,dp_resources,2024,0
31667,8809,2024,6018,176,BGR01,Clean Growth and Climate Change Mitigation,Croissance propre et atténuation des changements climatiques,1199,111,BGR00,960,137,EC,Department of the Environment,Ministère de l'Environnement,393997740,,,372112888,,,375425129,,,,794,726,515,,dp_resources,2024,0
31668,8810,2024,6516,740,BGR02,International Environment and Climate Action,Action internationale sur l’environnement et le climat,1199,111,BGR00,960,137,EC,Department of the Environment,Ministère de l'Environnement,73691062,,,65401004,,,23723272,,,,117,116,94,,dp_resources,2024,0
31669,8811,2024,6515,181,BGR03,Climate Change Adaptation,Adaptation aux changements climatiques,1199,111,BGR00,960,137,EC,Department of the Environment,Ministère de l'Environnement,569188778,,,41582865,,,37107962,,,,209,208,199,,dp_resources,2024,0
31670,8812,2024,6771,65,BGS01,Air Quality,Qualité de l'air,1198,112,BGS00,960,137,EC,Department of the Environment,Ministère de l'Environnement,70951476,,,69449876,,,69468974,,,,416,405,398,,dp_resources,2024,0
31674,8816,2024,5772,254,BGS05,Compliance Promotion and Enforcement - Pollution,Promotion de la conformité et Application de la loi - Pollution,1198,112,BGS00,960,137,EC,Department of the Environment,Ministère de l'Environnement,53191797,,,53623135,,,52204851,,,,326,325,325,,dp_resources,2024,0
