id,eternal,year,program__id,program__eternal,program__activity_code,program__name_en,program__name_fr,cr__id,cr__eternal,cr__cr_code,department__id,department__eternal,department__tbs_dept_code,department__name_en,department__name_fr,planned_spending_1,planned_spending_1_rev,planned_spending_1_special,planned_spending_2,planned_spending_2_rev,planned_spending_2_special,planned_spending_3,planned_spending_3_rev,planned_spending_3_special,actual_spending,planned_FTE_1,planned_FTE_2,planned_FTE_3,actual_FTE,document__document,document__year,program__is_midyear
3068,224,2019,4024,112,BVG14,Brain Research,Recherche sur le cerveau,668,147,BVG00,522,127,H,Department of Health,Ministère de la Santé,13174646,,,0,,,0,,,,0,0,0,,dp_resources,2019,0
3069,268,2019,4018,134,BVG08,Canada Health Act,Loi canadienne sur la santé,668,147,BVG00,522,127,H,Department of Health,Ministère de la Santé,1873785,,,1873785,,,1873785,,,,19,19,19,,dp_resources,2019,0
3070,318,2019,4020,159,BVG10,Cancer Control,Lutte contre le cancer,668,147,BVG00,522,127,H,Department of Health,Ministère de la Santé,52207576,,,52210888,,,53711635,,,,11,11,11,,dp_resources,2019,0
3071,614,2019,4016,307,BVG06,Digital Health,Santé numérique,668,147,BVG00,522,127,H,Department of Health,Ministère de la Santé,76207576,,,78210888,,,81211635,,,,12,12,12,,dp_resources,2019,0
3073,986,2019,4017,493,BVG07,Health Information,Information sur la Santé,668,147,BVG00,522,127,H,Department of Health,Ministère de la Santé,88873006,,,93876318,,,98877065,,,,12,12,12,,dp_resources,2019,0
3074,1840,2019,4019,920,BVG09,Medical Assistance in Dying,Aide médicale à mourir,668,147,BVG00,522,127,H,Department of Health,Ministère de la Santé,1207576,,,1210888,,,1211635,,,,11,11,11,,dp_resources,2019,0
3076,2100,2019,4023,1050,BVG13,Promoting Minority Official Languages in the Health Care Systems,Promotion des langues officielles des minorités dans le système de santé,668,147,BVG00,522,127,H,Department of Health,Ministère de la Santé,38905928,,,38905928,,,39125928,,,,10,10,10,,dp_resources,2019,0
3077,2484,2019,4026,1242,BVG16,Territorial Health Investment Fund,Fonds d'investissement-santé pour les territoires,668,147,BVG00,522,127,H,Department of Health,Ministère de la Santé,27000000,,,27000000,,,0,,,,0,0,0,,dp_resources,2019,0
3080,330,2019,4289,165,BNV03,Censuses,Recensements,956,288,BNV00,536,313,SC,Statistics Canada,Statistique Canada,67888664,7974616,0,140670650,7998347,0,315327422,7998347,0,,700,1052,1333,,dp_resources,2019,0
3083,564,2019,4290,282,BNV04,Cost-Recovered Statistical Services,Services statistiques à frais recouvrables,956,288,BNV00,536,313,SC,Statistics Canada,Statistique Canada,13770000,112025384,0,13770000,112001653,0,13770000,112001653,0,,1266,1266,1266,,dp_resources,2019,0
3079,80,2019,4301,40,ISS0Z,Acquisition Management Services,Services de gestion des acquisitions,957,289,ISS00,536,313,SC,Statistics Canada,Statistique Canada,978248,0,0,974898,0,0,973490,0,0,,12,12,12,,dp_resources,2019,0
3081,334,2019,4291,167,BNV05,Centres of Expertise,Centres d'expertise,956,288,BNV00,536,313,SC,Statistics Canada,Statistique Canada,110486690,0,0,112466672,0,0,112621500,0,0,,981,981,981,,dp_resources,2019,0
3082,468,2019,4293,234,ISS02,Communications Services,Services de communication,957,289,ISS00,536,313,SC,Statistics Canada,Statistique Canada,1747385,0,0,1745341,0,0,1743833,0,0,,17,17,17,,dp_resources,2019,0
3084,666,2019,4287,333,BNV01,Economic and Environmental Statistics,Statistique économique et environnementale,956,288,BNV00,536,313,SC,Statistics Canada,Statistique Canada,138771430,0,0,137051743,0,0,136789783,0,0,,1446,1432,1431,,dp_resources,2019,0
3085,876,2019,4296,438,ISS05,Financial Management Services,Services de gestion financière,957,289,ISS00,536,313,SC,Statistics Canada,Statistique Canada,14574834,0,0,14470129,0,0,14456870,0,0,,154,153,153,,dp_resources,2019,0
3086,1098,2019,4295,549,ISS04,Human Resources Management Services,Services de gestion des ressources humaines,957,289,ISS00,536,313,SC,Statistics Canada,Statistique Canada,14331555,0,0,13691440,0,0,13678724,0,0,,163,156,156,,dp_resources,2019,0
3087,1220,2019,4297,610,ISS06,Information Management Services,Services de gestion de l'information,957,289,ISS00,536,313,SC,Statistics Canada,Statistique Canada,2946148,0,0,2930279,0,0,2927971,0,0,,35,35,35,,dp_resources,2019,0
3088,1290,2019,4298,645,ISS07,Information Technology Services,Services de la technologie de l'information,957,289,ISS00,536,313,SC,Statistics Canada,Statistique Canada,16918192,0,0,16836017,0,0,16823425,0,0,,107,107,107,,dp_resources,2019,0
3089,1626,2019,4294,813,ISS03,Legal Services,Services juridiques,957,289,ISS00,536,313,SC,Statistics Canada,Statistique Canada,378155,0,0,378155,0,0,378155,0,0,,0,0,0,,dp_resources,2019,0
3090,1736,2019,4292,868,ISS01,Management and Oversight Services,Services de gestion et de surveillance,957,289,ISS00,536,313,SC,Statistics Canada,Statistique Canada,5823085,0,0,5360875,0,0,5357156,0,0,,45,41,41,,dp_resources,2019,0
3091,1834,2019,4300,917,ISS09,Materiel Management Services,Services de gestion du matériel,957,289,ISS00,536,313,SC,Statistics Canada,Statistique Canada,739397,0,0,739222,0,0,738972,0,0,,5,5,5,,dp_resources,2019,0
3092,2216,2019,4299,1108,ISS08,Real Property Management Services,Services de gestion des biens immobiliers,957,289,ISS00,536,313,SC,Statistics Canada,Statistique Canada,5908375,0,0,5947154,0,0,5944327,0,0,,28,28,28,,dp_resources,2019,0
3093,2388,2019,4288,1194,BNV02,Socio-economic Statistics,Statistique socioéconomique,956,288,BNV00,536,313,SC,Statistics Canada,Statistique Canada,100187648,0,0,97996307,0,0,97691932,0,0,,1108,1092,1091,,dp_resources,2019,0
3098,322,2019,3542,161,BVW06,Cape Breton Operations (CBO) - HR Legacy Benefits,Opérations du Cap-Breton (OCB) – Avantages des legs en matière de RH,774,142,BVW00,467,136,GSC,Department of Public Works and Government Services,Ministère des Travaux publics et des Services gouvernementaux,19200847.78,0,0,17902001.48,0,0,16845177.58,0,0,,4.75,3.75,3.75,,dp_resources,2019,0
3101,952,2019,3541,476,BVW05,Government-Wide Accounting and Reporting,Comptabilité et production de rapports à l'échelle du gouvernement,774,142,BVW00,467,136,GSC,Department of Public Works and Government Services,Ministère des Travaux publics et des Services gouvernementaux,15661546.33,492800,0,15661546.33,492800,0,15661546.33,492800,0,,80,80,80,,dp_resources,2019,0
3102,2028,2019,3539,1014,BVW03,Payments Instead of Property Taxes to Local Governments,Paiements en remplacement d'impôts aux administrations locales,774,142,BVW00,467,136,GSC,Department of Public Works and Government Services,Ministère des Travaux publics et des Services gouvernementaux,5668095.79,0,0,5668095.79,0,0,5668095.79,0,0,,46,45,45,,dp_resources,2019,0
3104,324,2019,3546,162,BVX04,Cape Breton Operations (CBO) - Portfolio Management,Opérations du Cap-Breton (OCB) – Gestion du portefeuille,775,143,BVX00,467,136,GSC,Department of Public Works and Government Services,Ministère des Travaux publics et des Services gouvernementaux,9156677.19,289240,0,8285734.07,297918,0,8469315.66,306855,0,,17.33,17.33,17.33,,dp_resources,2019,0
3106,2012,2019,3545,1006,BVX03,Parliament Hill and Surroundings,Colline du Parlement et ses environs,775,143,BVX00,467,136,GSC,Department of Public Works and Government Services,Ministère des Travaux publics et des Services gouvernementaux,630853165.2,0,0,461566494.2,0,0,405351536.2,0,0,,107.1,112.4,118,,dp_resources,2019,0
3119,1742,2019,3298,871,BTH04,Marine Communications and Traffic Services,Services de communications et de trafic maritimes,746,131,BTH00,460,125,FO,Department of Fisheries and Oceans,Ministère des Pêches et des Océans,41513094,,,41511660,,,41511660,,,,377,377,377,,dp_resources,2019,0
3126,1176,2019,3314,588,ISS06,Information Management Services,Services de gestion de l'information,748,133,ISS00,460,125,FO,Department of Fisheries and Oceans,Ministère des Pêches et des Océans,13726558,,,13726558,,,13726558,,,,85,85,85,,dp_resources,2019,0
3134,898,2019,3305,449,BTI05,Fleet Maintenance,Entretien de la flotte,747,132,BTI00,460,125,FO,Department of Fisheries and Oceans,Ministère des Pêches et des Océans,350555110,,,260523968,,,203899838,,,,254,257,257,,dp_resources,2019,0
3136,902,2019,3306,451,BTI06,Fleet Procurement,Acquisitions de la flotte,747,132,BTI00,460,125,FO,Department of Fisheries and Oceans,Ministère des Pêches et des Océans,243049642,,,86515229,,,68596354,,,,135,135,135,,dp_resources,2019,0
3137,1746,2019,3308,873,BTI08,Marine Operations Economics,Économie liée aux opérations maritimes,747,132,BTI00,460,125,FO,Department of Fisheries and Oceans,Ministère des Pêches et des Océans,136853,,,136841,,,136831,,,,0,0,0,,dp_resources,2019,0
3141,158,2019,3278,79,BTF03,Aquaculture Management,Gestion de l'aquaculture,744,129,BTF00,460,125,FO,Department of Fisheries and Oceans,Ministère des Pêches et des Océans,17733925,,,14170404,,,7517608,,,,97,97,96,,dp_resources,2019,0
3152,132,2019,4032,66,BVH06,Air Quality,Qualité de l'air,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,22075637,,,22075637,,,22075637,,,,102,102,102,,dp_resources,2019,0
3153,212,2019,4028,106,BVH02,Biologics & Radiopharmaceutical Drugs,Produits biologiques et radiopharmaceutiques,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,46759101,,,46813050,,,46550461,,,,483,486,484,,dp_resources,2019,0
3154,320,2019,4040,160,BVH14,Cannabis,Cannabis,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,75643944,,,80422323,,,91158814,,,,564,622,701,,dp_resources,2019,0
3155,360,2019,4033,180,BVH07,Climate Change,Changements climatiques,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,5143541,,,5143864,,,4568104,,,,21,21,21,,dp_resources,2019,0
3156,544,2019,4036,272,BVH10,Consumer Product Safety,Sécurité des produits de consommation,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,35716726,,,35338511,,,30729236,,,,283,281,254,,dp_resources,2019,0
3157,550,2019,4039,275,BVH13,Controlled Substances,Substances contrôlées,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,42213324,,,38331768,,,38331766,,,,279,279,279,,dp_resources,2019,0
3158,904,2019,4031,452,BVH05,Food & Nutrition,Aliments et nutrition,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,68554823,,,68704823,,,64047474,,,,580,580,545,,dp_resources,2019,0
3159,984,2019,4035,492,BVH09,Health Impacts of Chemicals,Incidence des produits chimiques sur la santé,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,72024476,,,70410950,,,32148077,,,,603,590,406,,dp_resources,2019,0
3160,1844,2019,4029,922,BVH03,Medical Devices,Matériels médicaux,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,20023349,,,19949265,,,19720793,,,,350,352,352,,dp_resources,2019,0
3161,1914,2019,4030,957,BVH04,Natural Health Products,Produits de santé naturels,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,18084466,,,18084466,,,17763974,,,,153,153,150,,dp_resources,2019,0
3162,2054,2019,4042,1027,BVH16,Pesticides,Pesticides,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,41166992,,,41174354,,,36398887,,,,490,490,455,,dp_resources,2019,0
3163,2056,2019,4027,1028,BVH01,Pharmaceutical Drugs,Produits pharmaceutiques,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,71213629,,,70749080,,,69392075,,,,1115,1115,1107,,dp_resources,2019,0
3164,2126,2019,4041,1063,BVH15,Radiation Protection,Radioprotection,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,18395612,,,18395612,,,18395612,,,,202,202,202,,dp_resources,2019,0
3165,2404,2019,4043,1202,BVH17,Specialized Health Services and Internationally Protected Persons Program,Services de santé spécialisés et programme des personnes jouissant d'une protection internationale,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,18098002,,,18098002,,,18098002,,,,255,255,255,,dp_resources,2019,0
3166,2490,2019,4038,1245,BVH12,Tobacco Control,Lutte antitabac (y compris le vapotage),911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,35084426,,,29754838,,,30004847,,,,141,140,140,,dp_resources,2019,0
3167,2568,2019,4034,1284,BVH08,Water Quality,Qualité de l'eau,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,4008659,,,4008659,,,2757654,,,,35,35,26,,dp_resources,2019,0
3168,2586,2019,4037,1293,BVH11,Workplace Hazardous Products,Matières dangereuses utilisées au travail,911,148,BVH00,522,127,H,Department of Health,Ministère de la Santé,4071726,,,4071726,,,4071726,,,,34,34,34,,dp_resources,2019,0
3176,180,2019,3551,90,BVY05,Asset Disposal,Aliénation des biens,776,144,BVY00,467,136,GSC,Department of Public Works and Government Services,Ministère des Travaux publics et des Services gouvernementaux,2006726.02,18665224,0,2006726.02,18366225,0,2006726.02,18270225,0,,137,137,137,,dp_resources,2019,0
3177,294,2019,3553,147,BVY07,Canadian General Standards Board,Office des normes générales du Canada,776,144,BVY00,467,136,GSC,Department of Public Works and Government Services,Ministère des Travaux publics et des Services gouvernementaux,1710854.66,2204318,0,1713702.91,2241714,0,1716586.8,2279720,0,,34,34,34,,dp_resources,2019,0
3178,400,2019,3548,200,BVY02,Communication Services,Services de communication,776,144,BVY00,467,136,GSC,Department of Public Works and Government Services,Ministère des Travaux publics et des Services gouvernementaux,17530489.69,4065737,0,15033119.76,4095379,0,15035782.57,4125484,0,,91,92,93,,dp_resources,2019,0
3179,640,2019,3550,320,BVY04,Document Imaging Services,Services d'imagerie documentaire,776,144,BVY00,467,136,GSC,Department of Public Works and Government Services,Ministère des Travaux publics et des Services gouvernementaux,1591606.03,14168014,0,1592422.59,13993687,0,1658045.52,14560791,0,,241,241,241,,dp_resources,2019,0
3181,1638,2019,3547,819,BVY01,Linguistic services,Services linguistiques,776,144,BVY00,467,136,GSC,Department of Public Works and Government Services,Ministère des Travaux publics et des Services gouvernementaux,76551387.98,165907533,0,78198760.98,165176533,0,68174298.98,163359533,0,,1200.24,1212.24,1205.74,,dp_resources,2019,0
3182,2344,2019,3554,1172,BVY08,Security and Oversight Services,Services de sécurité et de surveillance,776,144,BVY00,467,136,GSC,Department of Public Works and Government Services,Ministère des Travaux publics et des Services gouvernementaux,24072848.1,23273467,0,24181463.96,23347347,0,24514229.39,23422356,0,,456,459,462,,dp_resources,2019,0
3191,1444,2019,3898,722,ISS00,Internal Services,Services internes,888,274,ISS00,514,266,PMPRB,Patented Medicine Prices Review Board,Conseil d’examen du prix des médicaments brevetés,3241616,,,3016713,,,3022125,,,,20,20,20,,dp_resources,2019,0
3192,10,2019,3748,5,BUJ07,Accommodation Services,Services de logement,844,95,BUJ00,496,117,CSC,Correctional Service of Canada,Service correctionnel du Canada,359745598,0,0,358875643,0,0,358621142,0,0,,956,956,956,,dp_resources,2019,0
